EventID,event_name,SampleID,sample,tblSampleID,ices_area,fao_code,catch_date,age,length,weight,maturity,sex,prep_method,stock,reader_number,expertise,country,institute,iso_code,reader,AnnotationID,FishID,IsApproved,strata,AQ_Score,Edge,Nucleus,Comment,tblSmartImageID,ImageName
448,2022 NSS herring exchange (scales),S_22417_03,72264,104219,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,F,Whole,her.27.1-24a514a,32,0,FAROE ISLANDS,,FO,R32 FO,648086,S_22417_03,1,27.2.a,AQ1,,,,72264,S_22417_03.jpg
448,2022 NSS herring exchange (scales),S_22417_09,72270,104225,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,F,Whole,her.27.1-24a514a,32,0,FAROE ISLANDS,,FO,R32 FO,648103,S_22417_09,1,27.2.a,AQ1,,,,72270,S_22417_09.jpg
448,2022 NSS herring exchange (scales),S_22417_25,73650,104241,27.2.a,27.2.a,07/05/2021 00:00:00,6,315,,,F,Whole,her.27.1-24a514a,32,0,FAROE ISLANDS,,FO,R32 FO,648166,S_22417_25,1,27.2.a,AQ1,,,,73650,S_22417_25.jpg
448,2022 NSS herring exchange (scales),S_22417_01,72262,104217,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,2,1,NORWAY,,NO,R02 NO,709448,S_22417_01,1,27.2.a,AQ1,,,,72262,S_22417_01.jpg
448,2022 NSS herring exchange (scales),S_22417_18,73644,104234,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,2,1,NORWAY,,NO,R02 NO,708983,S_22417_18,1,27.2.a,AQ1,,,,73644,S_22417_18.jpg
448,2022 NSS herring exchange (scales),S_22417_23,73648,104239,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,2,1,NORWAY,,NO,R02 NO,709424,S_22417_23,1,27.2.a,AQ1,,,,73648,S_22417_23.jpg
448,2022 NSS herring exchange (scales),S_22417_01,72262,104217,27.2.a,27.2.a,07/05/2021 00:00:00,4,315,,,M,Whole,her.27.1-24a514a,4,1,NORWAY,,NO,R04 NO,580699,S_22417_01,1,27.2.a,AQ1,,,"",72262,S_22417_01.jpg
448,2022 NSS herring exchange (scales),S_22417_18,73644,104234,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,4,1,NORWAY,,NO,R04 NO,580722,S_22417_18,1,27.2.a,AQ1,,,,73644,S_22417_18.jpg
448,2022 NSS herring exchange (scales),S_22417_23,73648,104239,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,4,1,NORWAY,,NO,R04 NO,580730,S_22417_23,1,27.2.a,AQ1,,,,73648,S_22417_23.jpg
448,2022 NSS herring exchange (scales),S_22417_01,72262,104217,27.2.a,27.2.a,07/05/2021 00:00:00,4,315,,,M,Whole,her.27.1-24a514a,8,1,ICELAND,,IS,R08 IS,661851,S_22417_01,1,27.2.a,AQ1,,,"",72262,S_22417_01.jpg
448,2022 NSS herring exchange (scales),S_22417_18,73644,104234,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,8,1,ICELAND,,IS,R08 IS,661827,S_22417_18,1,27.2.a,AQ1,,,"",73644,S_22417_18.jpg
448,2022 NSS herring exchange (scales),S_22417_23,73648,104239,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,8,1,ICELAND,,IS,R08 IS,661884,S_22417_23,1,27.2.a,AQ1,,,"",73648,S_22417_23.jpg
448,2022 NSS herring exchange (scales),S_22417_01,72262,104217,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,14,1,NORWAY,,NO,R14 NO,582046,S_22417_01,1,27.2.a,AQ1,,,,72262,S_22417_01.jpg
448,2022 NSS herring exchange (scales),S_22417_18,73644,104234,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,14,1,NORWAY,,NO,R14 NO,582099,S_22417_18,1,27.2.a,AQ1,,,,73644,S_22417_18.jpg
448,2022 NSS herring exchange (scales),S_22417_23,73648,104239,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,14,1,NORWAY,,NO,R14 NO,582113,S_22417_23,1,27.2.a,AQ1,,,,73648,S_22417_23.jpg
448,2022 NSS herring exchange (scales),S_22417_01,72262,104217,27.2.a,27.2.a,07/05/2021 00:00:00,4,315,,,M,Whole,her.27.1-24a514a,16,0,NORWAY,,NO,R16 NO,709000,S_22417_01,1,27.2.a,AQ1,,,,72262,S_22417_01.jpg
448,2022 NSS herring exchange (scales),S_22417_18,73644,104234,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,16,0,NORWAY,,NO,R16 NO,708082,S_22417_18,1,27.2.a,AQ1,,,,73644,S_22417_18.jpg
448,2022 NSS herring exchange (scales),S_22417_23,73648,104239,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,16,0,NORWAY,,NO,R16 NO,708335,S_22417_23,1,27.2.a,AQ1,,,,73648,S_22417_23.jpg
448,2022 NSS herring exchange (scales),S_22417_01,72262,104217,27.2.a,27.2.a,07/05/2021 00:00:00,4,315,,,M,Whole,her.27.1-24a514a,18,1,ICELAND,,IS,R18 IS,661266,S_22417_01,1,27.2.a,AQ1,,,"",72262,S_22417_01.jpg
448,2022 NSS herring exchange (scales),S_22417_18,73644,104234,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,18,1,ICELAND,,IS,R18 IS,661285,S_22417_18,1,27.2.a,AQ1,,,"",73644,S_22417_18.jpg
448,2022 NSS herring exchange (scales),S_22417_23,73648,104239,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,18,1,ICELAND,,IS,R18 IS,661276,S_22417_23,1,27.2.a,AQ1,,,"",73648,S_22417_23.jpg
448,2022 NSS herring exchange (scales),S_22417_01,72262,104217,27.2.a,27.2.a,07/05/2021 00:00:00,4,315,,,M,Whole,her.27.1-24a514a,24,1,NORWAY,,NO,R24 NO,586969,S_22417_01,1,27.2.a,AQ2,,,,72262,S_22417_01.jpg
448,2022 NSS herring exchange (scales),S_22417_18,73644,104234,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,24,1,NORWAY,,NO,R24 NO,587050,S_22417_18,1,27.2.a,AQ1,,,,73644,S_22417_18.jpg
448,2022 NSS herring exchange (scales),S_22417_23,73648,104239,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,24,1,NORWAY,,NO,R24 NO,587062,S_22417_23,1,27.2.a,AQ1,,,,73648,S_22417_23.jpg
448,2022 NSS herring exchange (scales),S_22417_01,72262,104217,27.2.a,27.2.a,07/05/2021 00:00:00,4,315,,,M,Whole,her.27.1-24a514a,30,0,FAROE ISLANDS,,FO,R30 FO,667058,S_22417_01,1,27.2.a,AQ2,,,,72262,S_22417_01.jpg
448,2022 NSS herring exchange (scales),S_22417_18,73644,104234,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,30,0,FAROE ISLANDS,,FO,R30 FO,667308,S_22417_18,1,27.2.a,AQ1,,,,73644,S_22417_18.jpg
448,2022 NSS herring exchange (scales),S_22417_23,73648,104239,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,30,0,FAROE ISLANDS,,FO,R30 FO,667318,S_22417_23,1,27.2.a,AQ1,,,,73648,S_22417_23.jpg
448,2022 NSS herring exchange (scales),S_22417_01,72262,104217,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,32,0,FAROE ISLANDS,,FO,R32 FO,648082,S_22417_01,1,27.2.a,AQ2,,,,72262,S_22417_01.jpg
448,2022 NSS herring exchange (scales),S_22417_18,73644,104234,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,32,0,FAROE ISLANDS,,FO,R32 FO,648139,S_22417_18,1,27.2.a,AQ1,,,,73644,S_22417_18.jpg
448,2022 NSS herring exchange (scales),S_22417_23,73648,104239,27.2.a,27.2.a,07/05/2021 00:00:00,5,315,,,M,Whole,her.27.1-24a514a,32,0,FAROE ISLANDS,,FO,R32 FO,648159,S_22417_23,1,27.2.a,AQ1,,,,73648,S_22417_23.jpg
448,2022 NSS herring exchange (scales),S_22417_05,72266,104221,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,2,1,NORWAY,,NO,R02 NO,708906,S_22417_05,1,27.2.a,AQ1,,,,72266,S_22417_05.jpg
448,2022 NSS herring exchange (scales),S_22417_06,72267,104222,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,2,1,NORWAY,,NO,R02 NO,708969,S_22417_06,1,27.2.a,AQ1,,,,72267,S_22417_06.jpg
448,2022 NSS herring exchange (scales),S_22417_08,72269,104224,27.2.a,27.2.a,07/05/2021 00:00:00,6,320,,,M,Whole,her.27.1-24a514a,2,1,NORWAY,,NO,R02 NO,708891,S_22417_08,1,27.2.a,AQ1,,,,72269,S_22417_08.jpg
448,2022 NSS herring exchange (scales),S_22417_29,73654,104245,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,2,1,NORWAY,,NO,R02 NO,708876,S_22417_29,1,27.2.a,AQ1,,,,73654,S_22417_29.jpg
448,2022 NSS herring exchange (scales),S_22417_05,72266,104221,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,4,1,NORWAY,,NO,R04 NO,580700,S_22417_05,1,27.2.a,AQ1,,,"",72266,S_22417_05.jpg
448,2022 NSS herring exchange (scales),S_22417_06,72267,104222,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,4,1,NORWAY,,NO,R04 NO,580701,S_22417_06,1,27.2.a,AQ1,,,"",72267,S_22417_06.jpg
448,2022 NSS herring exchange (scales),S_22417_08,72269,104224,27.2.a,27.2.a,07/05/2021 00:00:00,6,320,,,M,Whole,her.27.1-24a514a,4,1,NORWAY,,NO,R04 NO,580687,S_22417_08,1,27.2.a,AQ1,,,,72269,S_22417_08.jpg
448,2022 NSS herring exchange (scales),S_22417_29,73654,104245,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,4,1,NORWAY,,NO,R04 NO,580742,S_22417_29,1,27.2.a,AQ1,,,,73654,S_22417_29.jpg
448,2022 NSS herring exchange (scales),S_22417_05,72266,104221,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,8,1,ICELAND,,IS,R08 IS,661841,S_22417_05,1,27.2.a,AQ1,,,"",72266,S_22417_05.jpg
448,2022 NSS herring exchange (scales),S_22417_06,72267,104222,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,8,1,ICELAND,,IS,R08 IS,661836,S_22417_06,1,27.2.a,AQ1,,,"",72267,S_22417_06.jpg
448,2022 NSS herring exchange (scales),S_22417_08,72269,104224,27.2.a,27.2.a,07/05/2021 00:00:00,6,320,,,M,Whole,her.27.1-24a514a,8,1,ICELAND,,IS,R08 IS,661874,S_22417_08,1,27.2.a,AQ1,,,"",72269,S_22417_08.jpg
448,2022 NSS herring exchange (scales),S_22417_29,73654,104245,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,8,1,ICELAND,,IS,R08 IS,661883,S_22417_29,1,27.2.a,AQ1,,,"",73654,S_22417_29.jpg
448,2022 NSS herring exchange (scales),S_22417_05,72266,104221,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,14,1,NORWAY,,NO,R14 NO,582062,S_22417_05,1,27.2.a,AQ1,,,,72266,S_22417_05.jpg
448,2022 NSS herring exchange (scales),S_22417_06,72267,104222,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,14,1,NORWAY,,NO,R14 NO,582067,S_22417_06,1,27.2.a,AQ1,,,,72267,S_22417_06.jpg
448,2022 NSS herring exchange (scales),S_22417_08,72269,104224,27.2.a,27.2.a,07/05/2021 00:00:00,6,320,,,M,Whole,her.27.1-24a514a,14,1,NORWAY,,NO,R14 NO,582074,S_22417_08,1,27.2.a,AQ1,,,,72269,S_22417_08.jpg
448,2022 NSS herring exchange (scales),S_22417_29,73654,104245,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,14,1,NORWAY,,NO,R14 NO,582130,S_22417_29,1,27.2.a,AQ1,,,,73654,S_22417_29.jpg
448,2022 NSS herring exchange (scales),S_22417_05,72266,104221,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,16,0,NORWAY,,NO,R16 NO,704308,S_22417_05,1,27.2.a,AQ1,,,,72266,S_22417_05.jpg
448,2022 NSS herring exchange (scales),S_22417_06,72267,104222,27.2.a,27.2.a,07/05/2021 00:00:00,6,320,,,M,Whole,her.27.1-24a514a,16,0,NORWAY,,NO,R16 NO,706020,S_22417_06,1,27.2.a,AQ1,,,,72267,S_22417_06.jpg
448,2022 NSS herring exchange (scales),S_22417_08,72269,104224,27.2.a,27.2.a,07/05/2021 00:00:00,6,320,,,M,Whole,her.27.1-24a514a,16,0,NORWAY,,NO,R16 NO,703882,S_22417_08,1,27.2.a,AQ1,,,,72269,S_22417_08.jpg
448,2022 NSS herring exchange (scales),S_22417_29,73654,104245,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,16,0,NORWAY,,NO,R16 NO,698966,S_22417_29,1,27.2.a,AQ1,,,,73654,S_22417_29.jpg
448,2022 NSS herring exchange (scales),S_22417_05,72266,104221,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,18,1,ICELAND,,IS,R18 IS,661275,S_22417_05,1,27.2.a,AQ1,,,"",72266,S_22417_05.jpg
448,2022 NSS herring exchange (scales),S_22417_06,72267,104222,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,18,1,ICELAND,,IS,R18 IS,661291,S_22417_06,1,27.2.a,AQ1,,,"",72267,S_22417_06.jpg
448,2022 NSS herring exchange (scales),S_22417_08,72269,104224,27.2.a,27.2.a,07/05/2021 00:00:00,6,320,,,M,Whole,her.27.1-24a514a,18,1,ICELAND,,IS,R18 IS,661263,S_22417_08,1,27.2.a,AQ1,,,"",72269,S_22417_08.jpg
448,2022 NSS herring exchange (scales),S_22417_29,73654,104245,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,18,1,ICELAND,,IS,R18 IS,661301,S_22417_29,1,27.2.a,AQ1,,,"",73654,S_22417_29.jpg
448,2022 NSS herring exchange (scales),S_22417_05,72266,104221,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,24,1,NORWAY,,NO,R24 NO,587000,S_22417_05,1,27.2.a,AQ1,,,,72266,S_22417_05.jpg
448,2022 NSS herring exchange (scales),S_22417_06,72267,104222,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,24,1,NORWAY,,NO,R24 NO,587003,S_22417_06,1,27.2.a,AQ1,,,,72267,S_22417_06.jpg
448,2022 NSS herring exchange (scales),S_22417_08,72269,104224,27.2.a,27.2.a,07/05/2021 00:00:00,6,320,,,M,Whole,her.27.1-24a514a,24,1,NORWAY,,NO,R24 NO,587009,S_22417_08,1,27.2.a,AQ1,,,,72269,S_22417_08.jpg
448,2022 NSS herring exchange (scales),S_22417_29,73654,104245,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,24,1,NORWAY,,NO,R24 NO,587075,S_22417_29,1,27.2.a,AQ1,,,,73654,S_22417_29.jpg
448,2022 NSS herring exchange (scales),S_22417_05,72266,104221,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,30,0,FAROE ISLANDS,,FO,R30 FO,667086,S_22417_05,1,27.2.a,AQ2,,,,72266,S_22417_05.jpg
448,2022 NSS herring exchange (scales),S_22417_06,72267,104222,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,30,0,FAROE ISLANDS,,FO,R30 FO,667090,S_22417_06,1,27.2.a,AQ2,,,,72267,S_22417_06.jpg
448,2022 NSS herring exchange (scales),S_22417_08,72269,104224,27.2.a,27.2.a,07/05/2021 00:00:00,6,320,,,M,Whole,her.27.1-24a514a,30,0,FAROE ISLANDS,,FO,R30 FO,667098,S_22417_08,1,27.2.a,AQ2,,,,72269,S_22417_08.jpg
448,2022 NSS herring exchange (scales),S_22417_29,73654,104245,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,30,0,FAROE ISLANDS,,FO,R30 FO,667330,S_22417_29,1,27.2.a,AQ1,,,,73654,S_22417_29.jpg
448,2022 NSS herring exchange (scales),S_22417_05,72266,104221,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,32,0,FAROE ISLANDS,,FO,R32 FO,648090,S_22417_05,1,27.2.a,AQ1,,,,72266,S_22417_05.jpg
448,2022 NSS herring exchange (scales),S_22417_06,72267,104222,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,32,0,FAROE ISLANDS,,FO,R32 FO,648092,S_22417_06,1,27.2.a,AQ1,,,,72267,S_22417_06.jpg
448,2022 NSS herring exchange (scales),S_22417_08,72269,104224,27.2.a,27.2.a,07/05/2021 00:00:00,6,320,,,M,Whole,her.27.1-24a514a,32,0,FAROE ISLANDS,,FO,R32 FO,648098,S_22417_08,1,27.2.a,AQ1,,,,72269,S_22417_08.jpg
448,2022 NSS herring exchange (scales),S_22417_29,73654,104245,27.2.a,27.2.a,07/05/2021 00:00:00,5,320,,,M,Whole,her.27.1-24a514a,32,0,FAROE ISLANDS,,FO,R32 FO,648181,S_22417_29,1,27.2.a,AQ1,,,,73654,S_22417_29.jpg
448,2022 NSS herring exchange (scales),S_22417_17,72278,104233,27.2.a,27.2.a,07/05/2021 00:00:00,6,325,,,F,Whole,her.27.1-24a514a,2,1,NORWAY,,NO,R02 NO,708957,S_22417_17,1,27.2.a,AQ1,,,,72278,S_22417_17.jpg
448,2022 NSS herring exchange (scales),S_22417_22,73647,104238,27.2.a,27.2.a,07/05/2021 00:00:00,6,325,,,F,Whole,her.27.1-24a514a,2,1,NORWAY,,NO,R02 NO,709363,S_22417_22,1,27.2.a,AQ1,,,,73647,S_22417_22.jpg
448,2022 NSS herring exchange (scales),S_22417_17,72278,104233,27.2.a,27.2.a,07/05/2021 00:00:00,6,325,,,F,Whole,her.27.1-24a514a,4,1,NORWAY,,NO,R04 NO,580710,S_22417_17,1,27.2.a,AQ1,,,,72278,S_22417_17.jpg
448,2022 NSS herring exchange (scales),S_22417_22,73647,104238,27.2.a,27.2.a,07/05/2021 00:00:00,6,325,,,F,Whole,her.27.1-24a514a,4,1,NORWAY,,NO,R04 NO,580728,S_22417_22,1,27.2.a,AQ1,,,,73647,S_22417_22.jpg
448,2022 NSS herring exchange (scales),S_22417_17,72278,104233,27.2.a,27.2.a,07/05/2021 00:00:00,6,325,,,F,Whole,her.27.1-24a514a,8,1,ICELAND,,IS,R08 IS,662814,S_22417_17,1,27.2.a,AQ2,,,"",72278,S_22417_17.jpg
448,2022 NSS herring exchange (scales),S_22417_22,73647,104238,27.2.a,27.2.a,07/05/2021 00:00:00,6,325,,,F,Whole,her.27.1-24a514a,8,1,ICELAND,,IS,R08 IS,661882,S_22417_22,1,27.2.a,AQ1,,,"",73647,S_22417_22.jpg
448,2022 NSS herring exchange (scales),S_22417_17,72278,104233,27.2.a,27.2.a,07/05/2021 00:00:00,6,325,,,F,Whole,her.27.1-24a514a,14,1,NORWAY,,NO,R14 NO,582097,S_22417_17,1,27.2.a,AQ1,,,,72278,S_22417_17.jpg
448,2022 NSS herring exchange (scales),S_22417_22,73647,104238,27.2.a,27.2.a,07/05/2021 00:00:00,6,325,,,F,Whole,her.27.1-24a514a,14,1,NORWAY,,NO,R14 NO,582111,S_22417_22,1,27.2.a,AQ1,,,,73647,S_22417_22.jpg
448,2022 NSS herring exchange (scales),S_22417_17,72278,104233,27.2.a,27.2.a,07/05/2021 00:00:00,5,325,,,F,Whole,her.27.1-24a514a,16,0,NORWAY,,NO,R16 NO,705123,S_22417_17,1,27.2.a,AQ1,,,,72278,S_22417_17.jpg
448,2022 NSS herring exchange (scales),S_22417_22,73647,104238,27.2.a,27.2.a,07/05/2021 00:00:00,6,325,,,F,Whole,her.27.1-24a514a,16,0,NORWAY,,NO,R16 NO,708274,S_22417_22,1,27.2.a,AQ1,,,,73647,S_22417_22.jpg
448,2022 NSS herring exchange (scales),S_22417_17,72278,104233,27.2.a,27.2.a,07/05/2021 00:00:00,6,325,,,F,Whole,her.27.1-24a514a,18,1,ICELAND,,IS,R18 IS,661820,S_22417_17,1,27.2.a,AQ1,,,"",72278,S_22417_17.jpg
448,2022 NSS herring exchange (scales),S_22417_22,73647,104238,27.2.a,27.2.a,07/05/2021 00:00:00,6,325,,,F,Whole,her.27.1-24a514a,18,1,ICELAND,,IS,R18 IS,661300,S_22417_22,1,27.2.a,AQ1,,,"",73647,S_22417_22.jpg
448,2022 NSS herring exchange (scales),S_22417_17,72278,104233,27.2.a,27.2.a,07/05/2021 00:00:00,6,325,,,F,Whole,her.27.1-24a514a,24,1,NORWAY,,NO,R24 NO,587048,S_22417_17,1,27.2.a,AQ1,,,,72278,S_22417_17.jpg
448,2022 NSS herring exchange (scales),S_22417_22,73647,104238,27.2.a,27.2.a,07/05/2021 00:00:00,6,325,,,F,Whole,her.27.1-24a514a,24,1,NORWAY,,NO,R24 NO,587059,S_22417_22,1,27.2.a,AQ1,,,,73647,S_22417_22.jpg
448,2022 NSS herring exchange (scales),S_22417_17,72278,104233,27.2.a,27.2.a,07/05/2021 00:00:00,6,325,,,F,Whole,her.27.1-24a514a,30,0,FAROE ISLANDS,,FO,R30 FO,667306,S_22417_17,1,27.2.a,AQ1,,,,72278,S_22417_17.jpg
448,2022 NSS herring exchange (scales),S_22417_22,73647,104238,27.2.a,27.2.a,07/05/2021 00:00:00,6,325,,,F,Whole,her.27.1-24a514a,30,0,FAROE ISLANDS,,FO,R30 FO,667316,S_22417_22,1,27.2.a,AQ1,,,,73647,S_22417_22.jpg
448,2022 NSS herring exchange (scales),S_22417_17,72278,104233,27.2.a,27.2.a,07/05/2021 00:00:00,6,325,,,F,Whole,her.27.1-24a514a,32,0,FAROE ISLANDS,,FO,R32 FO,648135,S_22417_17,1,27.2.a,AQ1,,,,72278,S_22417_17.jpg
448,2022 NSS herring exchange (scales),S_22417_22,73647,104238,27.2.a,27.2.a,07/05/2021 00:00:00,6,325,,,F,Whole,her.27.1-24a514a,32,0,FAROE ISLANDS,,FO,R32 FO,648155,S_22417_22,1,27.2.a,AQ1,,,,73647,S_22417_22.jpg
448,2022 NSS herring exchange (scales),S_22417_26,73651,104242,27.2.a,27.2.a,07/05/2021 00:00:00,8,325,,,M,Whole,her.27.1-24a514a,2,1,NORWAY,,NO,R02 NO,708888,S_22417_26,1,27.2.a,AQ2,,,,73651,S_22417_26.jpg
448,2022 NSS herring exchange (scales),S_22417_30,73655,104246,27.2.a,27.2.a,07/05/2021 00:00:00,5,325,,,M,Whole,her.27.1-24a514a,2,1,NORWAY,,NO,R02 NO,708959,S_22417_30,1,27.2.a,AQ1,,,,73655,S_22417_30.jpg
448,2022 NSS herring exchange (scales),S_22417_26,73651,104242,27.2.a,27.2.a,07/05/2021 00:00:00,10,325,,,M,Whole,her.27.1-24a514a,4,1,NORWAY,,NO,R04 NO,580736,S_22417_26,1,27.2.a,AQ2,,,,73651,S_22417_26.jpg
448,2022 NSS herring exchange (scales),S_22417_30,73655,104246,27.2.a,27.2.a,07/05/2021 00:00:00,5,325,,,M,Whole,her.27.1-24a514a,4,1,NORWAY,,NO,R04 NO,580744,S_22417_30,1,27.2.a,AQ1,,,,73655,S_22417_30.jpg
448,2022 NSS herring exchange (scales),S_22417_26,73651,104242,27.2.a,27.2.a,07/05/2021 00:00:00,9,325,,,M,Whole,her.27.1-24a514a,8,1,ICELAND,,IS,R08 IS,662816,S_22417_26,1,27.2.a,AQ2,,,"",73651,S_22417_26.jpg
448,2022 NSS herring exchange (scales),S_22417_30,73655,104246,27.2.a,27.2.a,07/05/2021 00:00:00,5,325,,,M,Whole,her.27.1-24a514a,8,1,ICELAND,,IS,R08 IS,661863,S_22417_30,1,27.2.a,AQ1,,,"",73655,S_22417_30.jpg
448,2022 NSS herring exchange (scales),S_22417_26,73651,104242,27.2.a,27.2.a,07/05/2021 00:00:00,11,325,,,M,Whole,her.27.1-24a514a,14,1,NORWAY,,NO,R14 NO,582121,S_22417_26,1,27.2.a,AQ2,,,,73651,S_22417_26.jpg
448,2022 NSS herring exchange (scales),S_22417_30,73655,104246,27.2.a,27.2.a,07/05/2021 00:00:00,5,325,,,M,Whole,her.27.1-24a514a,14,1,NORWAY,,NO,R14 NO,582132,S_22417_30,1,27.2.a,AQ1,,,,73655,S_22417_30.jpg
448,2022 NSS herring exchange (scales),S_22417_26,73651,104242,27.2.a,27.2.a,07/05/2021 00:00:00,8,325,,,M,Whole,her.27.1-24a514a,16,0,NORWAY,,NO,R16 NO,699173,S_22417_26,1,27.2.a,AQ2,,,,73651,S_22417_26.jpg
448,2022 NSS herring exchange (scales),S_22417_30,73655,104246,27.2.a,27.2.a,07/05/2021 00:00:00,5,325,,,M,Whole,her.27.1-24a514a,16,0,NORWAY,,NO,R16 NO,705134,S_22417_30,1,27.2.a,AQ1,,,,73655,S_22417_30.jpg
448,2022 NSS herring exchange (scales),S_22417_26,73651,104242,27.2.a,27.2.a,07/05/2021 00:00:00,9,325,,,M,Whole,her.27.1-24a514a,18,1,ICELAND,,IS,R18 IS,661262,S_22417_26,1,27.2.a,AQ2,,,"",73651,S_22417_26.jpg
448,2022 NSS herring exchange (scales),S_22417_30,73655,104246,27.2.a,27.2.a,07/05/2021 00:00:00,5,325,,,M,Whole,her.27.1-24a514a,18,1,ICELAND,,IS,R18 IS,661272,S_22417_30,1,27.2.a,AQ1,,,"",73655,S_22417_30.jpg
448,2022 NSS herring exchange (scales),S_22417_26,73651,104242,27.2.a,27.2.a,07/05/2021 00:00:00,10,325,,,M,Whole,her.27.1-24a514a,24,1,NORWAY,,NO,R24 NO,587069,S_22417_26,1,27.2.a,AQ2,,,,73651,S_22417_26.jpg
448,2022 NSS herring exchange (scales),S_22417_30,73655,104246,27.2.a,27.2.a,07/05/2021 00:00:00,5,325,,,M,Whole,her.27.1-24a514a,24,1,NORWAY,,NO,R24 NO,587077,S_22417_30,1,27.2.a,AQ1,,,,73655,S_22417_30.jpg
448,2022 NSS herring exchange (scales),S_22417_30,73655,104246,27.2.a,27.2.a,07/05/2021 00:00:00,5,325,,,M,Whole,her.27.1-24a514a,30,0,FAROE ISLANDS,,FO,R30 FO,667332,S_22417_30,1,27.2.a,AQ1,,,,73655,S_22417_30.jpg
